gene_id,mean_healthy,mean_disease,log2fc,pvalue,fdr,significant
ENSG00000159388,7.754611535350838,7.2786031016218,-0.0913807492741787,0.00570709150103382,0.4069156240237114,False
ENSG00000198912,5.271227194479328,4.965404066667706,-0.08621089733513913,0.0061126438041741865,0.4150776221310662,False
ENSG00000117228,6.510188685503094,5.586484870729935,-0.22072192657736375,0.006670964279235757,0.42834115937381745,False
ENSG00000164011,3.0832360267531156,3.398551755497717,0.14043135945777394,0.006908728376997055,0.42834115937381745,False
ENSG00000143753,6.8707302803207835,6.606427375470902,-0.05658474812000137,0.007487842081669355,0.4355894503428952,False
ENSG00000175756,4.627018570182493,4.884191032480369,0.0780203256741809,0.007636561191144726,0.4355894503428952,False
ENSG00000162526,0.8469055295029597,1.1884926327917846,0.4883708972440211,0.008775187801361828,0.48128530018238336,False
ENSG00000132881,1.1914385390396007,0.8985386543205832,-0.40665772604142925,0.011504344901735679,0.6045224902243531,False
ENSG00000156875,6.438002497343239,6.2205029273752945,-0.04957407547351204,0.011870006820674534,0.6045224902243531,False
ENSG00000143751,4.42485196258254,4.208379279967991,-0.072347688722572,0.012972354987077137,0.6378820072955862,False
ENSG00000173080,1.222170220399558,1.632609991683793,0.41743840730825726,0.014643676754691732,0.676657872118277,False
ENSG00000196449,2.2371504666353013,1.9292927755784057,-0.21348734556135723,0.014709953741701674,0.676657872118277,False
